unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
426,scene,office-s,0.042074087,white-c,72511065,3597506,648155,0.008589338,house,1833277,1733423,87615,0.025183346,screen,677188,816211,46164,0.031898068,plastic-opaque,577397,1088441,17368,0.01053583,office-s,1542912,1093153,106432,0.042074087,,24924928,106272,93705,0.003757595
427,scene,bakery-shop-s,0.134050686,orange-c,30348501,3711970,667446,0.019987587,case,608750,1471772,111320,0.056530513,shop window,233888,410897,11341,0.017903714,food,1104928,1022247,138482,0.06963468,bakery-shop-s,715008,872621,187666,0.134050686,waffled,1555456,874989,254896,0.117163989
428,scene,landing_deck-s,0.044334409,blue-c,61494563,3629684,353878,0.005463579,bird,1030707,2778207,143487,0.039146053,head,4946761,1320079,133058,0.021692652,metal,3462561,338846,12187,0.003216229,landing_deck-s,338688,1006492,57106,0.044334409,potholed,1580544,450802,23651,0.011780176
429,texture,lacelike,0.06461573,grey-c,159331282,3732113,1586806,0.009826849,manhole,49277,522506,7020,0.012429993,body,1291612,222019,15894,0.01061201,ceramic,679072,117251,2996,0.003776501,manhole-s,125440,196082,10094,0.032411986,lacelike,1530368,2694106,256400,0.06461573
430,object,bedclothes,0.037176644,red-c,21004512,3782551,178864,0.007268472,bedclothes,1008092,1953987,106173,0.037176644,torso,7669375,1547220,228952,0.025474087,fabric,8548746,1367644,299376,0.031129829,crevasse-s,150528,561726,18045,0.025993613,braided,1568000,97332,4702,0.002831456
431,scene,playroom-s,0.061713717,orange-c,30348501,3734074,347958,0.010314568,table,4805122,2232200,178518,0.02602757,top,381885,1196252,29001,0.018720758,carpet,4405463,1306562,67074,0.011882123,playroom-s,514304,1469111,115289,0.061713717,polka-dotted,1705984,161874,31170,0.016970765
432,part,screen,0.038773504,blue-c,61494563,3723206,793722,0.012320275,tvmonitor,1019561,2120106,78752,0.025728254,screen,677188,1170065,68951,0.038773504,paper,471596,1003176,18542,0.012732879,operating_room-s,213248,1076677,41035,0.032857177,polka-dotted,1705984,227461,26712,0.014009303
433,scene,attic-s,0.156719883,brown-c,182265724,3742255,1252835,0.006781056,ceiling,12122565,1807849,346333,0.025495505,pane,480756,587425,6332,0.005963183,painted,13470129,1094400,171787,0.011935669,attic-s,1216768,1157019,321616,0.156719883,,24924928,353840,223417,0.008916938
434,scene,bakery-shop-s,0.053362921,orange-c,30348501,3743690,361984,0.010731746,case,608750,1458684,64699,0.032305322,body,1291612,693005,38716,0.019896182,food,1104928,1914770,65463,0.022159036,bakery-shop-s,715008,697637,71564,0.053362921,sprinkled,1718528,121814,8730,0.004766293
435,object,airplane,0.167709355,blue-c,61494563,3744478,531663,0.00821642,airplane,1293178,2966370,611767,0.167709355,body,1291612,2142541,333866,0.10768874,metal,3462561,392042,22801,0.005950464,arrival_gate-outdoor-s,451584,918402,125236,0.100611368,bumpy,2082304,177669,12679,0.005641896
436,scene,childs_room-s,0.067761141,pink-c,18491188,3702759,713082,0.033196149,flower,591549,1745692,73872,0.032638072,head,4946761,1167604,125879,0.021020171,fabric,8548746,876947,112544,0.01208442,childs_room-s,965888,709725,106336,0.067761141,frilly,1618176,881582,137883,0.058378619
437,scene,poolroom-home-s,0.049111768,black-c,139916835,3660312,1023291,0.007178277,pool table,435101,2077572,85336,0.035156223,seat cushion,340448,1020718,27018,0.020251127,fabric,8548746,1255581,72244,0.007423282,poolroom-home-s,1317120,1394857,126955,0.049111768,,24924928,102907,102141,0.00409782
438,object,airplane,0.15754104,blue-c,61494563,3765040,467144,0.007209851,airplane,1293178,2755485,551022,0.15754104,body,1291612,1641082,329833,0.126719406,fabric,8548746,678631,70752,0.007726864,cockpit-s,539392,1266409,168657,0.103019038,,24924928,137800,136708,0.00548455
439,scene,home_theater-s,0.041368291,black-c,139916835,3852029,2453786,0.017363936,tvmonitor,1019561,1139970,25682,0.012035528,screen,677188,511751,13950,0.011872452,fabric,8548746,1367846,87337,0.008885414,home_theater-s,313600,365520,26978,0.041368291,flecked,1580544,268115,57389,0.032038163
440,scene,bank_vault-s,0.052973833,black-c,139916835,3819778,860181,0.006020454,case,608750,909189,30450,0.02047074,shop window,233888,486093,31885,0.046338011,metal,3462561,2314107,117045,0.020680706,bank_vault-s,125440,482267,30573,0.052973833,,24924928,92552,88944,0.003567959
441,object,airplane,0.072565725,blue-c,61494563,3747606,970732,0.01510363,airplane,1293178,1791565,208702,0.072565725,body,1291612,1197201,113423,0.047749212,concrete,382930,55555,1169,0.002673124,highway-s,4076800,320264,86893,0.020159989,flecked,1580544,1931267,185807,0.055864936
442,scene,warehouse-indoor-s,0.086738507,black-c,139916835,3782934,1255850,0.008816452,ceiling,12122565,2752005,388010,0.026784136,head,4946761,1020552,93419,0.0159041,metal,3462561,544380,20251,0.005079653,warehouse-indoor-s,715008,1090971,144145,0.086738507,,24924928,603105,533340,0.02133813
443,object,bed,0.054864088,red-c,21004512,3734722,205984,0.008396115,bed,5899566,1598313,389969,0.054864088,headboard,500152,1045440,54355,0.036449605,fabric,8548746,1613544,222781,0.022413683,bedroom-s,19167232,1290426,757901,0.038472607,,24924928,22482,22396,0.000898535
444,texture,interlaced,0.070702112,red-c,21004512,3756151,201121,0.008189119,pottedplant,925877,1354484,87686,0.039990423,back pillow,282308,621964,26555,0.030254626,fabric,8548746,845706,72210,0.007745991,waiting_room-s,1329664,830130,75853,0.036398823,interlaced,1630720,1080241,179014,0.070702112
445,object,car,0.178205107,black-c,139916835,3748699,1225775,0.008605568,car,5354795,3059312,1272645,0.178205107,wheel,1513439,2033704,167191,0.049465495,metal,3462561,359387,33064,0.00872658,auto_showroom-s,301056,1580046,65783,0.036237708,,24924928,189974,120183,0.004808336
