unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
978,scene,shoe_shop-s,0.096508339,red-c,21004512,3551818,199297,0.008182318,airplane,1293178,1961285,95230,0.030143392,stern,184796,1111025,40987,0.032663285,fabric,8548746,793643,123775,0.013426639,shoe_shop-s,577024,750125,116808,0.096508339,cobwebbed,1505280,382998,48637,0.026438311
979,object,dog,0.039458635,black-c,139916835,3559682,933563,0.006549345,dog,3793935,2078946,222939,0.039458635,muzzle,666221,1115913,60952,0.035412873,metal,3462561,825165,58687,0.013877148,landing_deck-s,338688,764039,30494,0.028439714,crosshatched,1743616,205844,12744,0.006580211
980,texture,dotted,0.158488911,pink-c,18491188,3559625,207361,0.009493051,pool table,435101,1250444,61655,0.037967473,hand,398768,691740,17103,0.015933408,ceramic,679072,823471,23388,0.01581173,poolroom-home-s,1317120,508173,55997,0.031649311,dotted,2935296,965123,533603,0.158488911
981,texture,dotted,0.076382102,pink-c,18491188,3525857,240498,0.0110439,cat,4163987,1436108,289175,0.054449135,head,4946761,786469,145804,0.026095021,fabric,8548746,747661,125877,0.013726251,nursery-s,827904,601467,31829,0.022774986,dotted,2935296,880048,270744,0.076382102
982,texture,bubbly,0.030131536,orange-c,30348501,3582092,212923,0.006314879,car,5354795,1310749,158174,0.024306901,headlight,104033,706674,15985,0.020113952,ceramic,679072,1335440,36635,0.018522385,limousine_interior-s,125440,499288,5605,0.009053128,bubbly,1517824,198849,50213,0.030131536
983,texture,cobwebbed,0.054638175,pink-c,18491188,3603130,127496,0.005804026,bicycle,1152271,1867876,124354,0.042942987,muzzle,666221,1051891,50269,0.030140127,metal,3462561,681133,33367,0.008117846,airport_terminal-s,1480192,712410,30064,0.013902183,cobwebbed,1505280,571890,107613,0.054638175
984,object,bicycle,0.039010711,green-c,63326720,3673530,352359,0.005286874,bicycle,1152271,2303755,129760,0.039010711,wheel,1513439,1194575,70416,0.026697018,metal,3462561,636309,20967,0.005141613,badminton_court-outdoor-s,150528,794993,10551,0.011284854,,24924928,307448,226280,0.009048993
985,object,table,0.03294773,black-c,139916835,3567616,812581,0.005695453,table,4805122,1721112,208166,0.03294773,top,381885,598753,22635,0.023627275,metal,3462561,1062673,57558,0.012883208,classroom-s,639744,1131608,47581,0.027602854,,24924928,118972,108427,0.004348303
986,part,screen,0.061123383,blue-c,61494563,3583596,741426,0.011524147,tvmonitor,1019561,2395586,146327,0.044764472,screen,677188,1392270,119206,0.061123383,glass,2246777,741427,30699,0.010380033,casino-indoor-s,652288,935495,64778,0.042533019,,24924928,259228,177635,0.007103547
987,texture,spiralled,0.080009465,yellow-c,34166024,3698870,191798,0.005091113,dog,3793935,1242723,192048,0.039641581,muzzle,666221,686590,45270,0.034622241,metal,3462561,904256,90093,0.021065891,subway_station-corridor-s,188160,395585,11555,0.020194341,spiralled,1605632,608004,163991,0.080009465
988,object,cat,0.068862319,grey-c,159331282,3740924,938017,0.005785436,cat,4163987,2967270,459437,0.068862319,torso,7669375,2532133,551906,0.057194691,fur,103280,685738,16712,0.021639091,kennel-indoor-s,163072,339874,5823,0.011713399,matted,1593088,174150,35638,0.020580966
989,part,shop window,0.03160676,green-c,63326720,3287679,483148,0.007305895,train,1646804,1926023,57543,0.016369374,shop window,233888,764076,30576,0.03160676,food,1104928,407294,26931,0.0181318,shopfront-s,200704,797751,11736,0.011893964,crystalline,1530368,678848,48369,0.022384278
990,object,sea,0.065607762,blue-c,61494563,3531696,685884,0.010660242,sea,2272224,2893267,318031,0.065607762,head,4946761,1041861,136258,0.023282557,carpet,4405463,168672,15709,0.003446146,beach-s,990976,1083701,95671,0.048342956,potholed,1580544,624402,69412,0.032503346
991,object,pool table,0.078970215,blue-c,61494563,3547352,568627,0.008819575,pool table,435101,2414646,208574,0.078970215,muzzle,666221,1051541,30699,0.018196712,fabric,8548746,593699,98212,0.010859075,poolroom-home-s,1317120,1266889,150868,0.062005449,,24924928,184079,158896,0.006368549
992,part,body,0.039599487,red-c,21004512,3526767,186363,0.00765511,train,1646804,2192010,97117,0.025955335,body,1291612,933291,84749,0.039599487,paper,471596,692453,8146,0.007047304,highway-s,4076800,1052697,58149,0.011466182,interlaced,1630720,281495,18614,0.009829948
993,part,stern,0.025980557,orange-c,30348501,3349961,208248,0.006218175,airplane,1293178,1921419,75750,0.024133065,stern,184796,1016776,30427,0.025980557,fabric,8548746,717195,68210,0.007415959,castle-s,865536,928602,24302,0.013731216,sprinkled,1718528,246933,18633,0.009570953
994,scene,tower-s,0.030371929,white-c,72511065,3490502,384317,0.005082399,stove,359571,1542419,55443,0.030025231,body,1291612,640680,24370,0.012773059,metal,3462561,1046565,60252,0.013543202,tower-s,489216,861717,39821,0.030371929,spiralled,1605632,175890,19047,0.010806962
995,object,motorbike,0.028085392,black-c,139916835,3565571,720544,0.005047174,motorbike,1440771,1605116,83208,0.028085392,head,4946761,1223130,166018,0.027651817,metal,3462561,1261426,103544,0.022409972,control_tower-outdoor-s,275968,366067,6930,0.010911582,pleated,1505280,74290,4538,0.002881211
996,part,torso,0.037803807,orange-c,30348501,3467327,305284,0.009110088,dog,3793935,2118513,183720,0.032069946,torso,7669375,1120295,320179,0.037803807,fur,103280,864230,9531,0.00994907,auditorium-s,489216,1120021,33835,0.021477058,matted,1593088,158255,11468,0.006591278
997,part,muzzle,0.035587203,black-c,139916835,3603254,889825,0.006238683,dog,3793935,1618618,167946,0.032022609,muzzle,666221,1107918,60967,0.035587203,glass,2246777,1227274,65697,0.019275287,kitchen-s,9006592,601559,176984,0.018765864,freckled,1555456,214811,21844,0.012493544
998,part,muzzle,0.01769351,grey-c,159331282,3434529,892968,0.005516478,sink,489770,1147252,26666,0.016559071,muzzle,666221,648063,22850,0.01769351,leather,470954,1136873,9868,0.006175377,bathroom-s,9257472,775635,162574,0.01647064,,24924928,66392,60498,0.002426635
999,object,cat,0.08946792,black-c,139916835,3637152,731676,0.005122981,cat,4163987,2310881,531721,0.08946792,head,4946761,1791271,483127,0.077239702,fur,103280,513222,8047,0.0132253,junkyard-s,125440,437147,5477,0.009831093,spiralled,1605632,485383,113075,0.057168064
1000,scene,mountain_snowy-s,0.142794824,blue-c,61494563,3515312,569865,0.008843341,mountain,5469345,2474385,582468,0.079126106,torso,7669375,800885,180651,0.021792463,paper,471596,513712,18446,0.019078214,mountain_snowy-s,1793792,1294851,385933,0.142794824,crosshatched,1743616,260412,16239,0.008169378
1001,object,house,0.042989989,red-c,21004512,3491649,117893,0.004835988,house,1833277,2424035,175478,0.042989989,roof,443437,657073,26655,0.024821787,brick,422313,573810,11792,0.01197971,lighthouse-s,589568,1620856,57612,0.026761278,,24924928,221193,210718,0.008450555
1002,scene,staircase-s,0.031012171,red-c,21004512,3519352,142596,0.005848588,dog,3793935,2010882,147554,0.026082224,ear,784263,929275,41252,0.024668029,food,1104928,716321,37728,0.021153662,staircase-s,865536,782073,49559,0.031012171,crystalline,1530368,357136,24874,0.013354236
1003,object,motorbike,0.035463685,grey-c,159331282,3592390,824090,0.00508385,motorbike,1440771,1693444,107344,0.035463685,wheel,1513439,838118,39495,0.017082154,metal,3462561,678310,51535,0.01260229,shoe_shop-s,577024,693840,27591,0.02219223,crystalline,1530368,232581,15524,0.008883929
1004,object,mountain,0.06485866,green-c,63326720,3631415,1141758,0.017347628,mountain,5469345,3510262,546932,0.06485866,body,1291612,640451,68800,0.036924471,foliage,30325,24487,402,0.007388348,hill-s,426496,1739090,73108,0.03493848,,24924928,339495,288265,0.011541607
1005,object,stove,0.052178641,orange-c,30348501,3472792,313553,0.009357629,stove,359571,1087787,71776,0.052178641,drawer,540514,634233,40660,0.035852629,food,1104928,1413578,81647,0.033505016,kitchen-s,9006592,653267,256879,0.027318893,bubbly,1517824,163698,37289,0.022678659
1006,material,food,0.039430412,yellow-c,34166024,3586801,302444,0.008075859,sheep,811669,2502474,106425,0.033177792,roof,443437,698331,14654,0.013001347,food,1104928,506660,61135,0.039430412,castle-s,865536,1123985,67846,0.035305658,fibrous,1831424,436828,43589,0.019593529
1007,scene,butchers_shop-s,0.044578174,red-c,21004512,3576917,422586,0.01749198,airplane,1293178,1905524,61996,0.019764683,stern,184796,839490,19474,0.01938074,food,1104928,867236,56736,0.029620534,butchers_shop-s,137984,803862,40194,0.044578174,smeared,1869056,411123,55209,0.024813368
1008,object,dog,0.05312104,grey-c,159331282,3630450,888579,0.00548258,dog,3793935,2355541,310189,0.05312104,leg,2786636,1728220,147789,0.033841707,fur,103280,673678,9598,0.012507819,gymnasium-indoor-s,326144,548017,20574,0.024102991,,24924928,176294,117056,0.004685207
1009,object,cat,0.013520902,red-c,21004512,3172796,172886,0.007202256,cat,4163987,969319,68481,0.013520902,body,1291612,500728,19742,0.011137325,fabric,8548746,1022521,91402,0.009641698,desert-vegetation-s,163072,402930,3027,0.005376793,stained,1693440,237168,21155,0.011079089
1010,object,person,0.040829039,pink-c,18491188,3576819,149404,0.00681631,person,14523849,2100109,652115,0.040829039,torso,7669375,1566996,285830,0.031934383,fur,103280,821823,6582,0.007165868,catwalk-s,137984,488524,7460,0.012050762,freckled,1555456,255251,44599,0.025252703
1011,material,food,0.068381992,orange-c,30348501,3666182,350841,0.010421894,sofa,4094071,1358365,115569,0.02165484,seat cushion,340448,530309,21088,0.024819077,food,1104928,1450771,163578,0.068381992,bakery-shop-s,715008,706709,81864,0.06109924,braided,1568000,452489,108102,0.056527261
1012,object,water,0.111982883,blue-c,61494563,3562838,503980,0.007807177,water,5662399,2784253,850625,0.111982883,torso,7669375,916346,110650,0.013055938,skin,177664,311186,4489,0.009267881,lake-natural-s,551936,994319,64999,0.043881004,crosshatched,1743616,388046,80860,0.039428477
1013,part,muzzle,0.049007821,brown-c,182265724,3555846,968918,0.005241569,dog,3793935,1899829,215285,0.039296491,muzzle,666221,821420,69500,0.049007821,brick,422313,586329,4470,0.004451429,cathedral-indoor-s,313600,856326,46200,0.041113225,striped,2433536,558325,68959,0.023592649
1014,scene,highway-s,0.028155197,grey-c,159331282,3529377,855907,0.005283222,bridge,432492,2759337,41932,0.013312181,monitor,141433,830503,9916,0.010307478,carpet,4405463,434967,15121,0.003133685,highway-s,4076800,1692624,157991,0.028155197,,24924928,273918,258213,0.010353105
1015,object,airplane,0.067390976,yellow-c,34166024,3597234,289464,0.007724438,airplane,1293178,2143220,216961,0.067390976,stern,184796,1316268,66144,0.04609595,food,1104928,747259,23893,0.013068467,excavation-s,150528,613304,13951,0.018604285,,24924928,201477,140200,0.005611096
1016,object,bed,0.07907231,red-c,21004512,3553634,193364,0.007936209,bed,5899566,1704526,557213,0.07907231,seat cushion,340448,917770,61544,0.051429211,fabric,8548746,1201592,327684,0.034776189,bedroom-s,19167232,1224395,584570,0.029513218,grooved,1505280,62197,9406,0.006036952
1017,object,ceiling,0.024167247,orange-c,30348501,3508863,245433,0.007301961,ceiling,12122565,2213638,338291,0.024167247,pane,480756,478837,7610,0.00799384,painted,13470129,716853,54847,0.003881013,carrousel-s,200704,1503943,31143,0.018609457,,24924928,241340,218721,0.008767235
1018,texture,perforated,0.127634669,black-c,139916835,3710722,994827,0.006974746,skyscraper,1270392,985517,47075,0.021312149,headlight,104033,313826,13039,0.032209377,metal,3462561,345029,26370,0.00697394,skyscraper-s,4402944,509411,92833,0.019261869,perforated,1793792,1939158,422525,0.127634669
1019,texture,bubbly,0.119957104,red-c,21004512,3299611,266777,0.011098438,flower,591549,1373379,51315,0.026815767,muzzle,666221,666777,21836,0.01665393,food,1104928,745290,31885,0.017535292,florist_shop-indoor-s,225792,586417,14360,0.017998393,bubbly,1517824,702454,237811,0.119957104
1020,texture,knitted,0.05221903,blue-c,61494563,3515413,499879,0.007748849,mountain,5469345,1657752,134580,0.019246289,body,1291612,567807,26687,0.014561322,paper,471596,377476,6435,0.00763674,mountain_snowy-s,1793792,777566,70949,0.028374958,knitted,1856512,1268427,155083,0.05221903
1021,object,grass,0.054681754,green-c,63326720,3661323,1246407,0.018959172,grass,12961339,3260932,841071,0.054681754,wing,323329,1180937,9568,0.006401293,fur,103280,80481,414,0.002258013,mountain_snowy-s,1793792,1283797,96285,0.03229627,bubbly,1517824,493259,39803,0.020191449
1022,object,horse,0.03291716,black-c,139916835,3455260,713600,0.005002156,horse,1230680,1825412,97392,0.03291716,neck,812426,1009533,40143,0.022529262,metal,3462561,854886,31533,0.007357357,firing_range-outdoor-s,137984,698357,13923,0.016929347,,24924928,148125,111686,0.004474354
1023,texture,freckled,0.106400615,pink-c,18491188,3618580,153650,0.006998049,bottle,940208,1275558,50212,0.023186676,body,1291612,732383,50357,0.025514811,skin,177664,342167,4221,0.00818642,batters_box-s,125440,365626,15021,0.03155374,freckled,1555456,1638675,307174,0.106400615
1024,object,horse,0.04315578,orange-c,30348501,3603989,546382,0.016355751,horse,1230680,2013523,134214,0.04315578,torso,7669375,1096569,222156,0.02600205,food,1104928,990709,35204,0.017085729,bakery-shop-s,715008,910657,24221,0.015124475,striped,2433536,276748,74846,0.028399833
1025,object,bottle,0.096706162,orange-c,30348501,3661023,189557,0.005604884,bottle,940208,960976,167644,0.096706162,body,1291612,619930,144524,0.081789772,metal,3462561,1749949,116128,0.022786361,wine_cellar-barrel_storage-s,263424,347562,20909,0.035434359,bubbly,1517824,121931,19784,0.012212564
1026,texture,bubbly,0.04878072,blue-c,61494563,3537186,402199,0.006223144,sheep,811669,1585890,38215,0.016197299,body,1291612,686144,30316,0.015567103,food,1104928,621846,29430,0.017338854,water_tower-s,275968,612890,24645,0.028517275,bubbly,1517824,689958,102688,0.04878072
1027,scene,laundromat-s,0.051468425,black-c,139916835,3567458,795118,0.005572378,washer,211900,1763991,56929,0.029666559,body,1291612,848431,46446,0.022184785,metal,3462561,791850,58617,0.013970419,laundromat-s,363776,669093,50558,0.051468425,studded,1593088,563829,44200,0.020920928
1028,object,bed,0.048564503,red-c,21004512,3500904,287490,0.011870959,bed,5899566,1778967,355633,0.048564503,headboard,500152,694257,22755,0.019421263,fabric,8548746,911828,218661,0.023659712,bedroom-s,19167232,1167886,441985,0.022217968,crosshatched,1743616,217878,15178,0.007798323
1029,texture,scaly,0.042761126,yellow-c,34166024,3502632,309289,0.008278754,toilet,310112,1419289,37869,0.022387398,wheel,1513439,789557,92651,0.041916986,food,1104928,900754,61527,0.031647168,water_mill-s,137984,575033,10426,0.014839359,scaly,1568000,468135,83497,0.042761126
1030,object,airplane,0.127017962,black-c,139916835,3718510,961272,0.006737538,airplane,1293178,2755199,456263,0.127017962,body,1291612,2038752,271126,0.088625337,metal,3462561,513887,32363,0.008205452,landing_deck-s,338688,535406,43427,0.052279674,,24924928,197431,162720,0.006519325
1031,object,bus,0.123307723,black-c,139916835,3632549,799233,0.005598824,bus,1628191,2323901,433829,0.123307723,body,1291612,1134323,43796,0.018385157,glass,2246777,598208,37636,0.013406242,water_tower-s,275968,1019474,21498,0.016875153,,24924928,211878,174536,0.006991992
1032,object,cow,0.106401337,brown-c,182265724,3712413,1359123,0.007361772,cow,780135,1652368,233931,0.106401337,muzzle,666221,961385,55077,0.035024473,metal,3462561,1253961,91833,0.019857119,wine_cellar-barrel_storage-s,263424,567524,24488,0.030364804,spiralled,1605632,316270,22050,0.011606167
1033,object,car,0.081201921,blue-c,61494563,3604583,469988,0.007272074,car,5354795,2458435,586800,0.081201921,wheel,1513439,1098217,32041,0.012420846,fabric,8548746,435606,48355,0.00541126,bridge-s,639744,1079174,25775,0.015223168,,24924928,339021,166654,0.006640317
1034,texture,pleated,0.027396794,black-c,139916835,3604180,848384,0.005946368,pool table,435101,1813333,59935,0.02738635,drawer,540514,496082,12981,0.012681526,brick,422313,611038,11355,0.011110611,poolroom-home-s,1317120,1120152,55468,0.02328823,pleated,1505280,546004,54700,0.027396794
1035,object,pool table,0.02873266,black-c,139916835,3555143,1073237,0.007536843,pool table,435101,1815012,62846,0.02873266,top,381885,639203,11239,0.011129387,metal,3462561,923506,80189,0.018623147,poolroom-home-s,1317120,1014657,55944,0.024581769,,24924928,251231,191484,0.007664058
1036,scene,bakery-shop-s,0.069144859,yellow-c,34166024,3702751,575275,0.01542561,case,608750,1059614,59118,0.036736459,hand,398768,477178,9248,0.010670383,food,1104928,1777998,176180,0.065089225,bakery-shop-s,715008,636606,87413,0.069144859,waffled,1555456,317523,56316,0.030999696
1037,object,dog,0.045207332,orange-c,30348501,3621830,221497,0.006563101,dog,3793935,1775053,240870,0.045207332,torso,7669375,1142300,299766,0.035217247,fur,103280,1014280,12022,0.010874344,corridor-s,1530368,528321,55200,0.027551936,spiralled,1605632,231792,24903,0.013739427
1038,scene,bathroom-s,0.069831357,grey-c,159331282,3539851,1010376,0.006242254,toilet,310112,1240423,72110,0.048774879,lid,90429,685255,28822,0.038590797,ceramic,679072,678709,15043,0.011203228,bathroom-s,9257472,1008144,670070,0.069831357,gauzy,1630720,278698,41853,0.022410465
1039,texture,cobwebbed,0.196814299,black-c,139916835,3525052,863327,0.006055097,boat,1245134,1555912,73201,0.026834736,pot,422616,471269,12774,0.014497606,ceramic,679072,662580,23738,0.018011797,rope_bridge-s,188160,711901,21167,0.024083678,cobwebbed,1505280,729359,367483,0.196814299
1040,object,mountain,0.050124222,blue-c,61494563,3601746,976238,0.015225155,mountain,5469345,2947471,401749,0.050124222,screen,677188,843430,68747,0.047350626,glass,2246777,332383,39144,0.015410927,highway-s,4076800,1642168,203723,0.03693816,,24924928,241395,211829,0.008488611
1041,part,wheel,0.041821862,black-c,139916835,3483752,847318,0.005943869,motorbike,1440771,2192647,134067,0.038311961,wheel,1513439,1139576,106500,0.041821862,paper,471596,593730,11445,0.01085986,cottage-s,125440,870132,16272,0.01661595,grooved,1505280,376501,18357,0.00985122
1042,texture,knitted,0.145964267,purple-c,10857154,3395286,121888,0.008625848,pottedplant,925877,1023859,138537,0.07648911,pot,422616,361534,78916,0.111900447,food,1104928,527030,41976,0.026400299,cottage_garden-s,137984,478197,25237,0.042706246,knitted,1856512,1458954,422299,0.145964267
1043,scene,skyscraper-s,0.025148876,blue-c,61494563,3452060,513996,0.007977263,mountain,5469345,2690288,163466,0.020443045,wing,323329,639041,8258,0.008655168,food,1104928,232427,8965,0.006748771,skyscraper-s,4402944,1393625,142201,0.025148876,potholed,1580544,489897,44355,0.021891963
1044,object,airplane,0.082706633,black-c,139916835,3656835,805978,0.005645381,airplane,1293178,2353130,278537,0.082706633,body,1291612,1467101,189174,0.073621766,leather,470954,656515,13784,0.012376929,hayfield-s,200704,667377,19518,0.023001239,bubbly,1517824,314231,17811,0.009817312
